epoch;acc_x;acc_y
2947.7701;-0.07556;-0.07306
2947.9868;-0.07723;-0.04287
2948.2035;-0.06772;-0.01767
2948.4202;-0.0594;0.0007577
2948.6369;-0.04498;-0.00855
2948.8536;-0.03037;-0.02683
2949.0703;-0.00435;-0.02076
2949.287;0.01006;-0.02438
2949.5037;0.02149;-0.02132
2949.7204;0.02701;0.01468
2949.9371;0.03356;0.05636
2950.1538;0.03729;0.07482
2950.3705;0.04241;0.08005
2950.5872;0.04488;0.07793
2950.8039;0.0441;0.05084
2951.0206;0.04437;0.0284
2951.2373;0.05141;0.02789
2951.454;0.04955;0.03166
2951.6707;0.04506;0.039
2951.8874;0.02899;0.06275
2952.1041;0.01758;0.08125
2952.3208;0.00713;0.0648
2952.5375;-0.00456;0.05089
2952.7542;-0.02395;0.04694
2952.9709;-0.04624;0.0259
2953.1876;-0.06088;0.01426
2953.4043;-0.07642;0.0325
2953.621;-0.08522;0.04111
2953.8377;-0.09028;0.04417
2954.0544;-0.08713;0.05653
2954.2711;-0.09266;0.04652
2954.4878;-0.08979;0.0161
2954.7045;-0.06675;-0.00173
2954.9212;-0.03247;-0.00395
2955.1379;0.0061;-0.01709
2955.3546;0.02656;-0.03596
2955.5713;0.04396;-0.03902
2955.788;0.07266;-0.04139
2956.0047;0.11247;-0.05598
2956.2214;0.13264;-0.06374
2956.4381;0.13672;-0.08045
2956.6548;0.12837;-0.10745
2956.8715;0.11243;-0.12039
2957.0882;0.09366;-0.11591
2957.3049;0.07341;-0.11812
2957.5216;0.04536;-0.11545
2957.7383;0.0111;-0.09412
2957.955;-0.03343;-0.08207
2958.1717;-0.06969;-0.08889
2958.3884;-0.10013;-0.08922
2958.6051;-0.11665;-0.08023
2958.8218;-0.13279;-0.07753
2959.0385;-0.1377;-0.05987
2959.2552;-0.14258;-0.02223
2959.4719;-0.13533;0.00624
2959.6886;-0.11941;0.02696
2959.9053;-0.0892;0.0506
2960.122;-0.04535;0.05923
2960.3387;-0.00651;0.06278
2960.5554;0.02425;0.07816
2960.7721;0.04986;0.10481
2960.9888;0.08285;0.13118
2961.2055;0.11483;0.15237
2961.4222;0.14005;0.17032
2961.6389;0.14808;0.17784
2961.8556;0.14375;0.17542
2962.0723;0.14102;0.16346
2962.289;0.13443;0.15478
2962.5057;0.12355;0.1449
2962.7224;0.1025;0.12797
2962.9391;0.06883;0.12444
2963.1558;0.02618;0.10644
2963.3725;-0.02253;0.08269
2963.5892;-0.06394;0.04854
2963.8059;-0.09952;0.00794
2964.0226;-0.11771;-0.03547
2964.2393;-0.13597;-0.07625
2964.456;-0.15793;-0.08864
2964.6727;-0.17504;-0.10328
2964.8894;-0.1675;-0.12017
2965.1061;-0.12923;-0.13774
2965.3228;-0.10059;-0.15969
2965.5395;-0.08084;-0.18819
2965.7562;-0.06791;-0.19967
2965.9729;-0.03773;-0.19192
2966.1896;0.00487;-0.18302
2966.4063;0.05788;-0.19037
2966.623;0.08757;-0.18116
2966.8397;0.09959;-0.16582
2967.0564;0.11366;-0.15489
2967.2731;0.12556;-0.12223
2967.4898;0.15357;-0.09416
2967.7065;0.1583;-0.08211
2967.9232;0.15812;-0.06249
2968.1399;0.1313;-0.03477
2968.3566;0.10952;0.0008381
2968.5733;0.07476;0.04767
2968.79;0.05932;0.10857
2969.0067;0.0436;0.15547
2969.2234;-0.00258;0.18111
2969.4401;-0.06117;0.19324
2969.6568;-0.12347;0.19171
2969.8735;-0.14631;0.18651
2970.0902;-0.16452;0.19193
2970.3069;-0.17361;0.21887
2970.5236;-0.19834;0.24117
2970.7403;-0.206;0.2364
2970.957;-0.17777;0.20054
2971.1737;-0.12575;0.14762
2971.3904;-0.06096;0.07252
2971.6071;-0.01406;0.01331
2971.8238;0.04745;0.00649
2972.0405;0.08053;0.00281
2972.2572;0.12146;-0.00185
2972.4739;0.1558;0.0008381
2972.6906;0.17884;-0.01792
2972.9073;0.1697;-0.07809
2973.124;0.13333;-0.11904
2973.3407;0.11042;-0.1358
2973.5574;0.08494;-0.14497
2973.7741;0.07512;-0.11721
2973.9908;0.03912;-0.10141
2974.2075;0.01519;-0.11926
2974.4242;-0.0135;-0.12811
2974.6409;-0.03481;-0.13371
2974.8576;-0.05133;-0.16198
2975.0743;-0.06415;-0.18624
2975.291;-0.06588;-0.17957
2975.5077;-0.09949;-0.16627
2975.7244;-0.12609;-0.14589
2975.9411;-0.13863;-0.11426
2976.1578;-0.11534;-0.09358
2976.3745;-0.08883;-0.09094
2976.5912;-0.07714;-0.0638
2976.8079;-0.06765;-0.04495
2977.0246;-0.04266;-0.02142
2977.2413;0.02105;0.03195
2977.458;0.07326;0.07151
2977.6747;0.10068;0.09013
2977.8914;0.1021;0.12061
2978.1081;0.09224;0.15095
2978.3248;0.08385;0.16189
2978.5415;0.08056;0.17352
2978.7582;0.08622;0.1956
2978.9749;0.07831;0.19557
2979.1916;0.04919;0.19409
2979.4083;0.00587;0.18941
2979.625;-0.01581;0.18719
2979.8417;0.01292;0.16546
2980.0584;0.03476;0.15741
2980.2751;0.01879;0.13899
2980.4918;-0.03693;0.08293
2980.7085;-0.07605;0.05852
2980.9252;-0.06502;0.03238
2981.1419;-0.02978;-0.00995
2981.3586;-0.00472;-0.04225
2981.5753;-0.0204;-0.07269
2981.792;-0.04132;-0.11135
2982.0087;-0.05902;-0.15064
2982.2254;-0.02828;-0.16756
2982.4421;0.00525;-0.17323
2982.6588;0.01738;-0.17461
2982.8755;-0.01665;-0.15907
2983.0922;-0.06229;-0.15929
2983.3089;-0.08623;-0.16863
2983.5256;-0.0706;-0.16931
2983.7423;-0.0344;-0.15524
2983.959;-0.02272;-0.14029
2984.1757;-0.03446;-0.11757
2984.3924;-0.05026;-0.08784
2984.6091;-0.01896;-0.0605
2984.8258;0.04672;-0.02621
2985.0425;0.10904;-0.00787
2985.2592;0.13162;0.0001496
2985.4759;0.12185;0.00988
2985.6926;0.10933;0.02337
2985.9093;0.11204;0.05873
2986.126;0.13859;0.09838
2986.3427;0.13905;0.12895
2986.5594;0.10713;0.15443
2986.7761;0.03353;0.15496
2986.9928;-0.01773;0.1393
2987.2095;-0.04708;0.13452
2987.4262;-0.05214;0.13213
2987.6429;-0.07712;0.12518
2987.8596;-0.12481;0.13312
2988.0763;-0.16872;0.13723
2988.293;-0.18451;0.12699
2988.5097;-0.16505;0.10475
2988.7264;-0.14292;0.07853
2988.9431;-0.12544;0.04257
2989.1598;-0.11618;0.02139
2989.3765;-0.09459;0.00738
2989.5932;-0.05751;-0.01656
2989.8099;0.00648;-0.03087
2990.0266;0.07001;-0.03989
2990.2433;0.10505;-0.05524
2990.46;0.12249;-0.07975
2990.6767;0.14972;-0.09538
2990.8934;0.19344;-0.09815
2991.1101;0.23057;-0.1196
2991.3268;0.2259;-0.12895
2991.5435;0.18315;-0.11649
2991.7602;0.14115;-0.09408
2991.9769;0.1172;-0.0657
2992.1936;0.08861;-0.03219
2992.4103;0.03448;-0.03296
2992.627;-0.03425;-0.05952
2992.8437;-0.10167;-0.06316
2993.0604;-0.15413;-0.06096
2993.2771;-0.18245;-0.03626
2993.4938;-0.19273;0.01937
2993.7105;-0.20398;0.05678
2993.9272;-0.2197;0.07081
2994.1439;-0.22345;0.0525
2994.3606;-0.20141;0.02911
2994.5773;-0.1573;0.00103
2994.794;-0.11296;-0.01389
2995.0107;-0.07621;-0.00345
2995.2274;-0.03173;0.0117
2995.4441;0.03661;0.03887
2995.6608;0.10105;0.0501
2995.8775;0.15057;0.03829
2996.0942;0.17672;0.01498
2996.3109;0.20664;-0.01479
2996.5276;0.22566;-0.03173
2996.7443;0.24576;-0.02941
2996.961;0.23246;-0.01338
2997.1777;0.19529;0.01335
2997.3944;0.14058;0.0472
2997.6111;0.10002;0.07345
2997.8278;0.07235;0.07065
2998.0445;0.03054;0.05346
2998.2612;-0.03164;0.02473
2998.4779;-0.11126;0.0006501
2998.6946;-0.16008;0.02886
2998.9113;-0.17655;0.05581
2999.128;-0.17316;0.05414
2999.3447;-0.19348;0.05628
2999.5614;-0.21176;0.04233
2999.7781;-0.21832;0.00653
2999.9948;-0.18175;-0.01512
3000.2115;-0.13071;-0.03162
3000.4282;-0.08603;-0.05013
3000.6449;-0.05681;-0.05983
3000.8616;-0.02141;-0.06018
3001.0783;0.02976;-0.05734
3001.295;0.08324;-0.06344
3001.5117;0.14051;-0.05525
3001.7284;0.16815;-0.05141
3001.9451;0.1786;-0.06063
3002.1618;0.17591;-0.05851
3002.3785;0.18301;-0.04798
3002.5952;0.18725;-0.0443
3002.8119;0.1728;-0.0362
3003.0286;0.14043;-0.01501
3003.2453;0.09026;0.00631
3003.462;0.03661;0.02013
3003.6787;-0.01806;0.0238
3003.8954;-0.04734;0.02774
3004.1121;-0.07874;0.01928
3004.3288;-0.12506;0.00937
3004.5455;-0.17705;0.0119
3004.7622;-0.20917;0.01606
3004.9789;-0.20578;0.02861
3005.1956;-0.18863;0.04763
3005.4123;-0.16353;0.06032
3005.629;-0.15389;0.05471
3005.8457;-0.14051;0.04097
3006.0624;-0.10398;0.0272
3006.2791;-0.0394;0.02475
3006.4958;0.0305;0.02839
3006.7125;0.08288;0.03625
3006.9292;0.12589;0.04921
3007.1459;0.15908;0.04715
3007.3626;0.19136;0.04415
3007.5793;0.22788;0.0337
3007.796;0.25023;0.01737
3008.0127;0.24023;0.00156
3008.2294;0.19527;-0.00346
3008.4461;0.14496;0.00274
3008.6628;0.09815;0.00242
3008.8795;0.06029;0.01551
3009.0962;0.01774;0.01824
3009.3129;-0.05331;-0.00131
3009.5296;-0.12675;-0.01696
3009.7463;-0.17963;-0.02286
3009.963;-0.18386;-0.02249
3010.1797;-0.1916;-0.01681
3010.3964;-0.20663;-0.01126
3010.6131;-0.22944;-0.00427
3010.8298;-0.22322;0.01451
3011.0465;-0.17631;0.01832
3011.2632;-0.11812;0.00632
3011.4799;-0.0708;-0.02091
3011.6966;-0.03581;-0.04316
3011.9133;0.0094;-0.03945
3012.13;0.05445;-0.02512
3012.3467;0.09744;-0.00225
3012.5634;0.14164;0.01772
3012.7801;0.16927;0.026
3012.9968;0.17316;0.01081
3013.2135;0.15778;-0.02339
3013.4302;0.15472;-0.05036
3013.6469;0.14863;-0.05358
3013.8636;0.15563;-0.02861
3014.0803;0.13162;-0.00953
3014.297;0.08651;0.02758
3014.5137;0.03766;0.03402
3014.7304;-0.0009651;-0.00428
3014.9471;-0.01976;-0.03591
3015.1638;-0.03208;-0.08445
3015.3805;-0.05113;-0.12481
3015.5972;-0.09969;-0.11746
3015.8139;-0.13484;-0.08796
3016.0306;-0.14493;-0.05938
3016.2473;-0.1189;-0.04322
3016.464;-0.10483;-0.06382
3016.6807;-0.1054;-0.11867
3016.8974;-0.12664;-0.17169
3017.1141;-0.12508;-0.18053
3017.3308;-0.1053;-0.15525
3017.5475;-0.06448;-0.10466
3017.7642;-0.0313;-0.02286
3017.9809;-0.01814;0.04178
3018.1976;-0.02717;0.08583
3018.4143;0.00209;0.1141
3018.631;0.07312;0.10951
3018.8477;0.14352;0.09573
3019.0644;0.16963;0.11344
3019.2811;0.16395;0.17218
3019.4978;0.15356;0.28199
3019.7145;0.16435;0.37938
3019.9312;0.18508;0.42435
3020.1479;0.17659;0.41327
3020.3646;0.11929;0.33581
3020.5813;0.04325;0.24488
3020.798;-0.02839;0.1864
3021.0147;-0.05857;0.15865
3021.2314;-0.07141;0.14801
3021.4481;-0.1106;0.14936
3021.6648;-0.17885;0.14273
3021.8815;-0.22483;0.07791
3022.0982;-0.22177;-0.02016
3022.3149;-0.17762;-0.13244
3022.5316;-0.11988;-0.27679
3022.7483;-0.08574;-0.38196
3022.965;-0.07041;-0.38436
3023.1817;-0.05017;-0.35987
3023.3984;-0.00223;-0.32941
3023.6151;0.05919;-0.2898
3023.8318;0.10453;-0.30867
3024.0485;0.12632;-0.36523
3024.2652;0.11998;-0.40685
3024.4819;0.11577;-0.43254
3024.6986;0.12101;-0.41456
3024.9153;0.14695;-0.33072
3025.132;0.15513;-0.20347
3025.3487;0.12441;-0.09182
3025.5654;0.07055;-0.01911
3025.7821;0.03038;0.02303
3025.9988;0.00546;0.03378
3026.2155;-0.02045;0.02105
3026.4322;-0.05269;0.04746
3026.6489;-0.09341;0.1265
3026.8656;-0.13655;0.21328
3027.0823;-0.16966;0.31835
3027.299;-0.17017;0.39994
3027.5157;-0.15311;0.4131
3027.7324;-0.12749;0.38322
3027.9491;-0.11066;0.3239
3028.1658;-0.0941;0.26533
3028.3825;-0.06501;0.24602
3028.5992;-0.00823;0.26113
3028.8159;0.04831;0.29742
3029.0326;0.08773;0.30401
3029.2493;0.11083;0.26114
3029.466;0.12053;0.20161
3029.6827;0.14388;0.11419
3029.8994;0.16883;0.02374
3030.1161;0.18709;-0.03602
3030.3328;0.17382;-0.06703
3030.5495;0.14428;-0.08642
3030.7662;0.10909;-0.09438
3030.9829;0.06702;-0.10107
3031.1996;0.03564;-0.13676
3031.4163;-0.0083;-0.19713
3031.633;-0.05309;-0.26884
3031.8497;-0.12326;-0.3269
3032.0664;-0.15627;-0.36185
3032.2831;-0.16453;-0.3432
3032.4998;-0.15454;-0.29235
3032.7165;-0.14788;-0.25642
3032.9332;-0.16427;-0.23732
3033.1499;-0.18035;-0.2273
3033.3666;-0.17101;-0.23201
3033.5833;-0.10742;-0.23459
3033.8;-0.05084;-0.20774
3034.0167;-0.00941;-0.14803
3034.2334;0.00342;-0.07167
3034.4501;0.03743;0.03133
3034.6668;0.09576;0.11807
3034.8835;0.17378;0.16065
3035.1002;0.22736;0.18622
3035.3169;0.22911;0.19061
3035.5336;0.19081;0.21136
3035.7503;0.15363;0.2297
3035.967;0.15258;0.26014
3036.1837;0.15015;0.30886
3036.4004;0.11517;0.34334
3036.6171;0.03705;0.35816
3036.8338;-0.0404;0.34501
3037.0505;-0.08756;0.28
3037.2672;-0.115;0.19754
3037.4839;-0.11625;0.13936
3037.7006;-0.13784;0.10187
3037.9173;-0.1776;0.07333
3038.134;-0.21432;0.06501
3038.3507;-0.19304;0.04517
3038.5674;-0.14593;-0.01481
3038.7841;-0.09984;-0.09101
3039.0008;-0.07576;-0.17133
3039.2175;-0.0632;-0.2458
3039.4342;-0.02959;-0.26982
3039.6509;0.0238;-0.25561
3039.8676;0.09342;-0.24164
3040.0843;0.13637;-0.21745
3040.301;0.14862;-0.20452
3040.5177;0.15418;-0.22108
3040.7344;0.15707;-0.23142
3040.9511;0.16146;-0.24323
3041.1678;0.15446;-0.24672
3041.3845;0.12702;-0.22542
3041.6012;0.06369;-0.18428
3041.8179;0.0009506;-0.13408
3042.0346;-0.05056;-0.09123
3042.2513;-0.08097;-0.0559
3042.468;-0.1061;-0.03502
3042.6847;-0.12888;-0.02234
3042.9014;-0.13273;-0.00644
3043.1181;-0.12615;0.03932
3043.3348;-0.10664;0.09209
3043.5515;-0.07232;0.16139
3043.7682;-0.01572;0.23854
3043.9849;0.03272;0.27961
3044.2016;0.05194;0.30231
3044.4183;0.05164;0.30942
3044.635;0.04585;0.28312
3044.8517;0.05434;0.28139
3045.0684;0.0508;0.28434
3045.2851;0.04099;0.28442
3045.5018;-0.01018;0.29344
3045.7185;-0.04374;0.27966
3045.9352;-0.05724;0.2297
3046.1519;-0.03667;0.17312
3046.3686;-0.01121;0.1159
3046.5853;-0.00245;0.04358
3046.802;0.00578;-0.00491
3047.0187;0.0308;-0.02118
3047.2354;0.08946;-0.06887
3047.4521;0.12235;-0.10589
3047.6688;0.13858;-0.12735
3047.8855;0.12171;-0.19174
3048.1022;0.08799;-0.25792
3048.3189;0.04136;-0.27337
3048.5356;0.01202;-0.30744
3048.7523;-0.01432;-0.31938
3048.969;-0.06599;-0.28556
3049.1857;-0.12176;-0.27993
3049.4024;-0.16497;-0.29805
3049.6191;-0.17101;-0.28297
3049.8358;-0.15631;-0.27133
3050.0525;-0.13019;-0.26151
3050.2692;-0.11444;-0.21583
3050.4859;-0.09877;-0.15597
3050.7026;-0.07182;-0.11796
3050.9193;-0.02747;-0.07707
3051.136;0.01348;-0.01674
3051.3527;0.04494;0.01982
3051.5694;0.06345;0.04042
3051.7861;0.07916;0.09443
3052.0028;0.10051;0.1418
3052.2195;0.13293;0.18032
3052.4362;0.15768;0.24079
3052.6529;0.16634;0.29499
3052.8696;0.16033;0.30209
3053.0863;0.15006;0.30716
3053.303;0.13589;0.32821
3053.5197;0.11448;0.31714
3053.7364;0.08147;0.30707
3053.9531;0.03344;0.32445
3054.1698;-0.02723;0.31676
3054.3865;-0.0924;0.28257
3054.6032;-0.13578;0.2476
3054.8199;-0.16807;0.19527
3055.0366;-0.19133;0.1108
3055.2533;-0.21729;0.05024
3055.47;-0.23495;-0.00111
3055.6867;-0.23269;-0.06
3055.9034;-0.19659;-0.09435
3056.1201;-0.12994;-0.12491
3056.3368;-0.07149;-0.17612
3056.5535;-0.02215;-0.23581
3056.7702;0.00529;-0.29409
3056.9869;0.04463;-0.33758
3057.2036;0.09457;-0.3638
3057.4203;0.14461;-0.36508
3057.637;0.17151;-0.3445
3057.8537;0.17028;-0.32277
3058.0704;0.16132;-0.30694
3058.2871;0.15189;-0.29184
3058.5038;0.16597;-0.2778
3058.7205;0.16701;-0.25443
3058.9372;0.1557;-0.22346
3059.1539;0.10722;-0.16896
3059.3706;0.06007;-0.10636
3059.5873;0.02598;-0.02609
3059.804;0.00559;0.05437
3060.0207;-0.02392;0.10271
3060.2374;-0.06963;0.14432
3060.4541;-0.11241;0.17709
3060.6708;-0.14434;0.20733
3060.8875;-0.15665;0.25068
3061.1042;-0.1616;0.29089
3061.3209;-0.16268;0.33982
3061.5376;-0.16202;0.37499
3061.7543;-0.15468;0.38998
3061.971;-0.12586;0.37366
3062.1877;-0.08952;0.33385
3062.4044;-0.03836;0.29605
3062.6211;-0.0003103;0.27237
3062.8378;0.04464;0.24542
3063.0545;0.08422;0.2291
3063.2712;0.13221;0.21962
3063.4879;0.16565;0.17864
3063.7046;0.17989;0.11859
3063.9213;0.17498;0.04466
3064.138;0.15589;-0.04594
3064.3547;0.14295;-0.11663
3064.5714;0.10502;-0.16337
3064.7881;0.06282;-0.19645
3065.0048;0.01528;-0.22277
3065.2215;-0.01942;-0.25561
3065.4382;-0.04825;-0.31727
3065.6549;-0.07984;-0.37147
3065.8716;-0.09765;-0.41774
3066.0883;-0.11556;-0.45249
3066.305;-0.1172;-0.44897
3066.5217;-0.12295;-0.43332
3066.7384;-0.11955;-0.38677
3066.9551;-0.11703;-0.32099
3067.1718;-0.11194;-0.2727
3067.3885;-0.09587;-0.22981
3067.6052;-0.07706;-0.19956
3067.8219;-0.03845;-0.15014
3068.0386;-0.0158;-0.0865
3068.2553;0.01332;-0.00617
3068.472;0.04469;0.09273
3068.6887;0.08114;0.18584
3068.9054;0.11522;0.2535
3069.1221;0.13595;0.31864
3069.3388;0.1565;0.35964
3069.5555;0.16355;0.37414
3069.7722;0.16103;0.3963
3069.9889;0.14008;0.40608
3070.2056;0.11659;0.40954
3070.4223;0.08843;0.43492
3070.639;0.04648;0.44848
3070.8557;0.00816;0.42312
3071.0724;-0.04094;0.38101
3071.2891;-0.08176;0.32199
3071.5058;-0.10997;0.23675
3071.7225;-0.11591;0.16577
3071.9392;-0.1279;0.11779
3072.1559;-0.14275;0.08599
3072.3726;-0.15035;0.03936
3072.5893;-0.13184;-0.01319
3072.806;-0.09048;-0.08542
3073.0227;-0.06152;-0.17933
3073.2394;-0.05647;-0.25387
3073.4561;-0.05278;-0.29767
3073.6728;-0.02686;-0.34423
3073.8895;0.0087;-0.37584
3074.1062;0.03519;-0.39316
3074.3229;0.03886;-0.43022
3074.5396;0.03888;-0.46455
3074.7563;0.05532;-0.46057
3074.973;0.08322;-0.44846
3075.1897;0.10033;-0.42987
3075.4064;0.10688;-0.39035
3075.6231;0.10414;-0.34705
3075.8398;0.09335;-0.31001
3076.0565;0.08624;-0.25496
3076.2732;0.08651;-0.17505
3076.4899;0.06496;-0.09976
3076.7066;0.02177;-0.02144
3076.9233;-0.02189;0.06964
3077.14;-0.03951;0.13067
3077.3567;-0.04384;0.17505
3077.5734;-0.06032;0.2283
3077.7901;-0.09335;0.27472
3078.0068;-0.12399;0.32557
3078.2235;-0.12629;0.38081
3078.4402;-0.10854;0.42719
3078.6569;-0.07763;0.44221
3078.8736;-0.0721;0.44141
3079.0903;-0.07589;0.4387
3079.307;-0.06659;0.40668
3079.5237;-0.031;0.37689
3079.7404;0.02479;0.35701
3079.9571;0.06764;0.31683
3080.1738;0.09216;0.27889
3080.3905;0.08882;0.24146
3080.6072;0.09499;0.19206
3080.8239;0.10741;0.11589
3081.0406;0.13002;0.0396
3081.2573;0.13098;-0.03907
3081.474;0.10444;-0.12254
3081.6907;0.06595;-0.18169
3081.9074;0.03478;-0.21155
3082.1241;0.03114;-0.25652
3082.3408;0.02605;-0.29691
3082.5575;0.00909;-0.32853
3082.7742;-0.03116;-0.36168
3082.9909;-0.07123;-0.39373
3083.2076;-0.0923;-0.39747
3083.4243;-0.09975;-0.38498
3083.641;-0.09962;-0.3745
3083.8577;-0.09811;-0.34542
3084.0744;-0.10604;-0.2884
3084.2911;-0.10676;-0.25923
3084.5078;-0.09202;-0.22664
3084.7245;-0.06325;-0.16762
3084.9412;-0.02948;-0.12094
3085.1579;0.00314;-0.06999
3085.3746;0.00777;0.00227
3085.5913;0.00787;0.07158
3085.808;0.0261;0.11638
3086.0247;0.06228;0.17115
3086.2414;0.09405;0.23261
3086.4581;0.10181;0.25195
3086.6748;0.09509;0.27727
3086.8915;0.0741;0.33756
3087.1082;0.06592;0.3564
3087.3249;0.08295;0.34979
3087.5416;0.09429;0.35789
3087.7583;0.07118;0.33134
3087.975;0.02266;0.28887
3088.1917;-0.02676;0.28281
3088.4084;-0.04883;0.26473
3088.6251;-0.0455;0.22057
3088.8418;-0.03899;0.17759
3089.0585;-0.06012;0.13489
3089.2752;-0.09331;0.06084
3089.4919;-0.12212;-0.01468
3089.7086;-0.10806;-0.05417
3089.9253;-0.07267;-0.09403
3090.142;-0.04631;-0.15472
3090.3587;-0.04804;-0.20256
3090.5754;-0.05639;-0.24175
3090.7921;-0.04866;-0.29919
3091.0088;-0.01622;-0.33352
3091.2255;0.02767;-0.33276
3091.4422;0.06652;-0.34581
3091.6589;0.08509;-0.3551
3091.8756;0.08887;-0.33648
3092.0923;0.08954;-0.32713
3092.309;0.10528;-0.31938
3092.5257;0.1216;-0.27785
3092.7424;0.12219;-0.21787
3092.9591;0.09458;-0.16196
3093.1758;0.04715;-0.10818
3093.3925;0.00927;-0.05092
3093.6092;-0.01411;-0.00927
3093.8259;-0.029;0.02191
3094.0426;-0.063;0.07188
3094.2593;-0.0976;0.13104
3094.476;-0.1308;0.17868
3094.6927;-0.12861;0.2279
3094.9094;-0.11717;0.27396
3095.1261;-0.09375;0.29935
3095.3428;-0.07875;0.30496
3095.5595;-0.05729;0.30946
3095.7762;-0.04373;0.31676
3095.9929;-0.0175;0.30142
3096.2096;0.02493;0.2896
3096.4263;0.07134;0.30045
3096.643;0.10126;0.2914
3096.8597;0.10524;0.27858
3097.0764;0.10734;0.26038
3097.2931;0.11712;0.20786
3097.5098;0.13265;0.13435
3097.7265;0.12547;0.06724
3097.9432;0.08612;-0.0001115
3098.1599;0.03585;-0.04785
3098.3766;-0.00774;-0.07257
3098.5933;-0.03471;-0.09284
3098.81;-0.0628;-0.13812
3099.0267;-0.08428;-0.1972
3099.2434;-0.11261;-0.26257
3099.4601;-0.13127;-0.33065
3099.6768;-0.14025;-0.38271
3099.8935;-0.128;-0.39263
3100.1102;-0.10887;-0.37049
3100.3269;-0.09137;-0.33135
3100.5436;-0.07693;-0.29655
3100.7603;-0.05484;-0.27323
3100.977;-0.00938;-0.25429
3101.1937;0.04173;-0.23276
3101.4104;0.08957;-0.19864
3101.6271;0.12325;-0.13328
3101.8438;0.15395;-0.0618
3102.0605;0.18199;0.01401
3102.2772;0.19782;0.09199
3102.4939;0.18824;0.144
3102.7106;0.16241;0.17809
3102.9273;0.12018;0.20421
3103.144;0.07253;0.23922
3103.3607;0.0142;0.26531
3103.5774;-0.03912;0.29043
3103.7941;-0.0979;0.31672
3104.0108;-0.14576;0.31826
3104.2275;-0.19534;0.30235
3104.4442;-0.21847;0.29811
3104.6609;-0.2194;0.28087
3104.8776;-0.19853;0.2257
3105.0943;-0.17209;0.1831
3105.311;-0.13853;0.1362
3105.5277;-0.09545;0.09414
3105.7444;-0.03713;0.07031
3105.9611;0.0255;0.04237
3106.1778;0.07777;-0.00692
3106.3945;0.11443;-0.07111
3106.6112;0.14513;-0.11937
3106.8279;0.16882;-0.16855
3107.0446;0.18168;-0.19792
3107.2613;0.18658;-0.20061
3107.478;0.17817;-0.20127
3107.6947;0.16229;-0.19735
3107.9114;0.13441;-0.2189
3108.1281;0.10914;-0.24929
3108.3448;0.07106;-0.27632
3108.5615;0.03233;-0.28878
3108.7782;-0.01726;-0.27811
3108.9949;-0.06373;-0.23463
3109.2116;-0.10231;-0.17629
3109.4283;-0.13512;-0.14962
3109.645;-0.16762;-0.13005
3109.8617;-0.20363;-0.12853
3110.0784;-0.21522;-0.12609
3110.2951;-0.21366;-0.0884
3110.5118;-0.19386;-0.02802
3110.7285;-0.17112;0.03555
3110.9452;-0.13636;0.08939
3111.1619;-0.08718;0.13597
3111.3786;-0.03591;0.1563
3111.5953;0.01802;0.16215
3111.812;0.06196;0.18226
3112.0287;0.11709;0.21465
3112.2454;0.16521;0.24379
3112.4621;0.19657;0.26912
3112.6788;0.20161;0.28957
3112.8955;0.20351;0.28604
3113.1122;0.20421;0.26401
3113.3289;0.19769;0.26058
3113.5456;0.1836;0.23429
3113.7623;0.1347;0.19049
3113.979;0.08376;0.16158
3114.1957;0.04411;0.1341
3114.4124;0.01443;0.10738
3114.6291;-0.02933;0.09253
3114.8458;-0.08164;0.06734
3115.0625;-0.13938;-0.0084
3115.2792;-0.17036;-0.09513
3115.4959;-0.17263;-0.15248
3115.7126;-0.1817;-0.19629
3115.9293;-0.20764;-0.22043
3116.146;-0.2163;-0.20974
3116.3627;-0.20102;-0.21669
3116.5794;-0.15227;-0.2548
3116.7961;-0.10617;-0.28842
3117.0128;-0.07609;-0.30153
3117.2295;-0.05777;-0.30386
3117.4462;-0.00136;-0.29192
3117.6629;0.0767;-0.25653
3117.8796;0.13806;-0.22818
3118.0963;0.17844;-0.19345
3118.313;0.1854;-0.12689
3118.5297;0.17984;-0.06461
3118.7464;0.1943;-0.03587
3118.9631;0.21032;0.0005968
3119.1798;0.19363;0.04326
3119.3965;0.13266;0.05413
3119.6132;0.07042;0.08665
3119.8299;0.01558;0.14576
3120.0466;-0.00625;0.18881
3120.2633;-0.03041;0.24012
3120.48;-0.05291;0.30128
3120.6967;-0.09028;0.31749
3120.9134;-0.12836;0.30411
3121.1301;-0.14364;0.29545
3121.3468;-0.13601;0.26162
3121.5635;-0.1054;0.232
3121.7802;-0.09047;0.23027
3121.9969;-0.08392;0.22684
3122.2136;-0.09098;0.2109
3122.4303;-0.08324;0.1893
3122.647;-0.03937;0.14892
3122.8637;0.01418;0.07064
3123.0804;0.04898;-0.03186
3123.2971;0.04129;-0.11729
3123.5138;0.03537;-0.19087
3123.7305;0.04417;-0.24084
3123.9472;0.07695;-0.24042
3124.1639;0.10391;-0.23436
3124.3806;0.1049;-0.24923
3124.5973;0.0918;-0.27534
3124.814;0.06012;-0.30827
3125.0307;0.06195;-0.35391
3125.2474;0.06106;-0.36669
3125.4641;0.06377;-0.32739
3125.6808;0.02869;-0.28177
3125.8975;-0.01033;-0.21609
3126.1142;-0.05499;-0.12914
3126.3309;-0.07983;-0.06978
3126.5476;-0.08372;-0.02413
3126.7643;-0.08839;0.02015
